vendor,product,datum
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-07-06
microsoft,windows_2003_server,2006-07-06
microsoft,windows_2003_server,2006-07-06
microsoft,windows_2003_server,2006-07-06
microsoft,windows_2003_server,2006-07-06
microsoft,windows_2003_server,2006-07-06
microsoft,windows_2003_server,2006-07-06
microsoft,windows_2003_server,2006-07-06
microsoft,windows_2003_server,2006-07-06
microsoft,windows_2003_server,2006-07-06
microsoft,windows_2003_server,2006-07-06
microsoft,windows_2003_server,2006-07-06
microsoft,windows_2003_server,2006-07-06
microsoft,windows_2003_server,2006-07-06
microsoft,windows_2003_server,2006-07-06
microsoft,windows_2003_server,2006-08-09
microsoft,windows_2003_server,2006-08-09
microsoft,windows_2003_server,2006-08-09
microsoft,windows_2003_server,2006-08-09
microsoft,windows_2003_server,2006-08-09
microsoft,windows_2003_server,2006-08-09
microsoft,windows_2003_server,2006-08-09
microsoft,windows_2003_server,2006-08-09
microsoft,windows_2003_server,2006-11-14
microsoft,windows_2003_server,2006-11-14
microsoft,windows_2003_server,2006-11-14
microsoft,windows_2003_server,2006-11-14
microsoft,windows_2003_server,2006-08-09
microsoft,windows_2003_server,2006-08-09
microsoft,windows_2003_server,2006-09-12
microsoft,windows_2003_server,2006-09-12
microsoft,windows_2003_server,2006-09-12
microsoft,windows_2003_server,2006-09-12
microsoft,windows_2003_server,2006-07-27
microsoft,windows_2003_server,2006-07-27
microsoft,windows_2003_server,2006-07-27
microsoft,windows_2003_server,2006-07-27
microsoft,windows_2003_server,2006-07-27
microsoft,windows_2003_server,2006-07-27
microsoft,windows_2003_server,2006-07-27
microsoft,windows_2003_server,2006-07-27
microsoft,windows_2003_server,2006-07-27
microsoft,windows_2003_server,2006-07-27
microsoft,windows_2003_server,2006-07-31
microsoft,windows_2003_server,2006-07-31
microsoft,windows_2003_server,2006-07-31
microsoft,windows_2003_server,2006-07-31
microsoft,windows_2003_server,2006-08-10
microsoft,windows_2003_server,2006-08-10
microsoft,windows_2003_server,2006-08-31
microsoft,windows_2003_server,2006-08-31
microsoft,windows_2003_server,2006-08-31
microsoft,windows_2003_server,2006-08-31
microsoft,windows_2003_server,2006-11-14
microsoft,windows_2003_server,2006-11-14
microsoft,windows_2003_server,2006-10-10
microsoft,windows_2003_server,2006-10-10
microsoft,windows_2003_server,2006-10-10
microsoft,windows_2003_server,2006-12-13
microsoft,windows_2003_server,2006-12-13
microsoft,windows_2003_server,2006-12-12
microsoft,windows_2003_server,2006-12-12
microsoft,windows_2003_server,2006-12-12
microsoft,windows_2003_server,2006-12-13
microsoft,windows_2003_server,2006-12-13
microsoft,windows_2003_server,2006-12-22
microsoft,windows_2003_server,2006-12-22
microsoft,windows_2003_server,2006-12-22
microsoft,windows_2003_server,2006-12-22
microsoft,windows_2003_server,2006-12-22
microsoft,windows_2003_server,2006-12-31
microsoft,windows_2003_server,2006-12-31
microsoft,windows_2003_server,2007-06-27
microsoft,windows_2003_server,2007-02-13
microsoft,windows_2003_server,2007-02-13
microsoft,windows_2003_server,2007-02-13
microsoft,windows_2003_server,2007-02-13
microsoft,windows_2003_server,2007-03-30
microsoft,windows_2003_server,2007-03-30
microsoft,windows_2003_server,2007-03-30
microsoft,windows_2003_server,2007-07-10
microsoft,windows_2003_server,2008-01-08
microsoft,windows_2003_server,2008-01-08
microsoft,windows_2003_server,2007-02-13
microsoft,windows_2003_server,2007-02-13
microsoft,windows_2003_server,2007-02-13
microsoft,windows_2003_server,2007-02-13
microsoft,windows_2003_server,2007-02-13
microsoft,windows_2003_server,2007-02-23
microsoft,windows_2003_server,2007-04-10
microsoft,windows_2003_server,2007-04-10
microsoft,windows_2003_server,2007-04-10
microsoft,windows_2003_server,2007-04-10
microsoft,windows_2003_server,2007-04-10
microsoft,windows_2003_server,2007-04-10
microsoft,windows_2003_server,2007-04-04
microsoft,windows_2003_server,2007-04-04
microsoft,windows_2003_server,2007-04-04
microsoft,windows_2003_server,2007-04-04
microsoft,windows_2003_server,2007-04-04
microsoft,windows_2003_server,2007-04-04
microsoft,windows_2003_server,2007-04-04
microsoft,windows_2003_server,2007-04-04
microsoft,windows_2003_server,2007-04-04
microsoft,windows_2003_server,2007-03-20
microsoft,windows_2003_server,2007-03-26
microsoft,windows_2003_server,2007-03-26
microsoft,windows_2003_server,2007-04-13
microsoft,windows_2003_server,2007-04-13
microsoft,windows_2003_server,2007-03-30
microsoft,windows_2003_server,2007-03-30
microsoft,windows_2003_server,2007-03-30
microsoft,windows_2003_server,2007-03-30
microsoft,windows_2003_server,2007-04-10
microsoft,windows_2003_server,2007-06-12
microsoft,windows_2003_server,2007-06-12
microsoft,windows_2003_server,2007-06-12
microsoft,windows_2003_server,2007-06-12
microsoft,windows_2003_server,2007-06-12
microsoft,windows_2003_server,2007-10-09
microsoft,windows_2003_server,2007-04-30
microsoft,windows_2003_server,2007-04-30
microsoft,windows_2003_server,2007-04-30
microsoft,windows_2003_server,2007-04-30
microsoft,windows_2003_server,2007-04-30
microsoft,windows_2003_server,2007-04-30
microsoft,windows_2003_server,2007-06-04
microsoft,windows_2003_server,2007-06-04
microsoft,windows_2003_server,2007-06-04
microsoft,windows_2003_server,2007-08-14
microsoft,windows_2003_server,2007-09-12
microsoft,windows_2003_server,2007-06-06
microsoft,windows_2003_server,2007-06-06
microsoft,windows_2003_server,2007-11-14
microsoft,windows_2003_server,2007-09-27
microsoft,windows_2003_server,2008-01-08
microsoft,windows_2003_server,2008-01-08
microsoft,windows_2003_server,2007-11-20
microsoft,windows_2003_server,2009-07-07
microsoft,windows_2003_server,2009-07-07
microsoft,windows_2003_server,2008-04-08
microsoft,windows_2003_server,2008-04-08
microsoft,windows_2003_server,2008-02-12
microsoft,windows_2003_server,2008-02-12
microsoft,windows_2003_server,2008-04-08
microsoft,windows_2003_server,2008-04-08
microsoft,windows_2003_server,2008-04-08
microsoft,windows_2003_server,2008-04-08
microsoft,windows_2003_server,2008-06-12
microsoft,windows_2003_server,2008-08-13
microsoft,windows_2003_server,2008-08-13
microsoft,windows_2003_server,2008-08-13
microsoft,windows_2003_server,2008-12-10
microsoft,windows_2003_server,2008-10-15
microsoft,windows_2003_server,2008-10-15
microsoft,windows_2003_server,2008-12-10
microsoft,windows_2003_server,2008-10-20
microsoft,windows_2003_server,2009-06-01
microsoft,windows_2003_server,2009-04-15
microsoft,windows_2003_server,2009-06-10
microsoft,windows_2003_server,2009-06-10
microsoft,windows_2003_server,2009-04-15
microsoft,windows_2003_server,2009-06-10
microsoft,windows_2003_server,2009-11-11
microsoft,windows_2003_server,2009-05-29
microsoft,windows_2003_server,2009-08-12
microsoft,windows_2003_server,2009-08-12
microsoft,windows_2003_server,2009-08-12
microsoft,windows_2003_server,2009-08-12
microsoft,windows_2003_server,2009-08-12
microsoft,windows_2003_server,2009-11-11
microsoft,windows_2003_server,2009-08-12
microsoft,windows_2003_server,2009-08-12
microsoft,windows_2003_server,2009-07-29
microsoft,windows_2003_server,2009-10-14
microsoft,windows_2003_server,2009-10-14
microsoft,windows_2003_server,2009-10-14
microsoft,windows_2003_server,2009-10-14
microsoft,windows_2003_server,2009-10-14
microsoft,windows_2003_server,2009-10-14
microsoft,windows_2003_server,2009-10-14
microsoft,windows_2003_server,2009-11-11
